gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,Yes,40,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.06,2197.41,No
Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,42.93,1141.96,No
Female,1,No,No,38,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),19.12,708.15,No
Male,0,No,Yes,14,No,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,56.78,781.51,No
Female,0,No,No,11,No,No,No,No,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),73.08,788.7,Yes
Female,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),101.07,2929.7,No
Male,0,No,No,48,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,74.77,3613.12,No
Male,1,Yes,No,14,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),84.89,1209.74,No
Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,67.39,4774.88,No
Male,0,No,No,43,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.87,2988.69,No
Male,0,Yes,Yes,61,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.3,6901.2,Yes
Female,1,Yes,Yes,42,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,19.55,814.61,Yes
Male,0,No,Yes,60,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,31.83,1939.51,No
Female,0,No,No,45,Yes,No,No,No,No internet service,No,No,No,No internet service,Two year,No,Credit card (automatic),62.04,2781.14,No
Male,1,No,No,9,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),49.35,427.82,No
Female,1,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,One year,No,Electronic check,56.64,1117.15,No
Male,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Two year,No,Electronic check,29.33,1298.69,No
Female,0,Yes,Yes,53,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.51,2172.09,No
Female,1,Yes,No,40,Yes,No,DSL,No internet service,No,No,No,No,Yes,One year,No,Credit card (automatic),40.56,1647.67,No
Male,1,No,No,6,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),94.54,552.85,Yes
Female,0,No,Yes,13,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,114.91,1464.48,No
Female,0,No,No,7,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),26.23,210.43,Yes
Male,1,Yes,Yes,55,No,Yes,No,No,No,No,No,Yes,No,One year,Yes,Electronic check,39.49,2182.05,No
Male,1,Yes,No,29,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,75.43,2203.08,No
Female,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),45.16,1091.92,Yes
Male,1,Yes,Yes,70,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,118.78,8298.44,No
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),51.72,80.4,Yes
Female,0,No,No,55,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,46.53,2557.48,Yes
Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No internet service,No,No,No,One year,No,Electronic check,84.5,6113.11,No
Male,1,Yes,No,61,Yes,Yes,No,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),105.18,6412.32,No
Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),96.86,5065.9,No
Male,0,Yes,Yes,38,Yes,No,No,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,79.26,2986.93,No
Male,0,No,No,6,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,102.79,606.9,Yes
Male,0,No,No,47,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,65.06,3065.38,No
Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Two year,No,Mailed check,76.87,4865.69,No
Female,0,No,No,18,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.32,1304.17,No
Male,0,Yes,Yes,6,Yes,No,No,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.96,382.17,Yes
Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,No,Electronic check,112.17,8084.13,No
Male,0,Yes,No,66,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,66.85,4415.63,No
Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,No,Mailed check,80.51,479.0,No
Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.26,2174.66,No
Male,0,Yes,No,32,Yes,Yes,No,No,No,No internet service,No,No,No,Two year,Yes,Mailed check,101.51,3237.17,No
Male,0,Yes,No,20,Yes,No,No,No internet service,No,Yes,No,No,No internet service,One year,Yes,Mailed check,32.23,650.0,No
Male,0,Yes,Yes,37,Yes,No,DSL,No,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),93.26,3477.38,No
Male,0,Yes,No,41,Yes,No,No,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,27.72,1150.98,No
Female,0,No,No,71,Yes,No,No,Yes,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),93.06,6614.46,No
Male,0,Yes,Yes,54,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,94.44,5118.31,No
Male,0,No,No,41,Yes,No,No,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),117.29,4781.57,No
Female,0,Yes,No,46,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),22.87,1051.47,No
Female,1,No,Yes,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),95.84,5853.27,No
Female,0,Yes,No,15,No,Yes,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,85.64,1263.08,No
Female,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),56.82,529.75,Yes
Female,0,No,Yes,2,Yes,No,No,No,Yes,No internet service,No,No,No,One year,Yes,Electronic check,111.24,230.7,Yes
Female,1,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),112.79,7665.15,Yes
Female,0,No,No,17,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),76.41,1277.25,No
Female,0,Yes,Yes,71,No,Yes,No,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),78.74,5572.09,No
Female,0,No,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,57.69,1289.13,No
Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),59.58,1459.67,No
Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.55,371.86,Yes
Female,0,No,No,49,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,116.08,5670.04,No
Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,88.14,4154.86,No
Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.66,3757.66,Yes
Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.65,748.49,Yes
Male,1,Yes,No,57,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,18.01,1019.51,No
Female,0,Yes,No,59,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,28.59,1676.26,Yes
Female,1,Yes,No,14,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),26.46,377.36,No
Male,0,Yes,Yes,66,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,60.64,4014.23,Yes
Male,0,No,Yes,9,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,29.56,265.28,Yes
Male,0,No,No,14,Yes,No,No,No,No internet service,No,No internet service,Yes,No,Two year,No,Electronic check,118.24,1665.61,No
Female,1,Yes,Yes,11,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,101.79,1095.83,Yes
Male,0,No,No,58,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,77.25,4505.45,No
Male,1,Yes,No,64,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),81.76,5203.72,No
Male,0,Yes,No,27,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.14,1198.64,No
Female,0,No,No,65,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),94.82,6136.28,No
Male,1,No,No,35,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),74.25,2607.65,No
Female,0,No,Yes,50,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,32.35,1629.47,No
Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,106.06,2147.18,No
Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.1,5103.46,No
Female,0,No,No,32,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,80.97,2594.9,No
Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,96.47,2900.0,Yes
Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,One year,Yes,Electronic check,21.69,228.99,Yes
Male,0,Yes,No,56,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.5,4970.04,Yes
Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,92.64,2040.56,Yes
Female,0,Yes,Yes,30,Yes,No,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),91.73,2745.51,No
Female,1,No,No,54,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,73.25,3965.89,No
Female,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.87,2732.83,No
Female,0,Yes,No,48,No,No,DSL,No,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,19.59,962.15,No
Male,0,Yes,No,67,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,25.66,1722.13,No
Male,0,Yes,No,38,Yes,Yes,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,68.37,2609.75,No
Male,0,Yes,No,67,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.62,1813.34,Yes
Male,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.43,2505.51,Yes
Male,1,Yes,No,58,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,116.61,6753.6,No
Male,1,No,Yes,30,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,98.99,2996.78,Yes
Male,1,No,No,62,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,41.41,2583.89,No
Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,1785.8,No
Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),74.04,911.5,No
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,117.14,231.5,Yes
Female,0,No,No,14,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),55.6,765.24,No
Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,69.29,2534.2,No
Male,1,No,No,46,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),40.13,1822.28,No
Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,46.96,3282.96,No
Female,0,No,No,32,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,90.05,2882.99,No
Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.34,763.48,Yes
Female,0,Yes,No,31,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),80.67,2487.51,No
Male,0,No,Yes,10,Yes,Yes,No,No,No,No,No,No internet service,No,One year,No,Mailed check,67.98,668.08,No
Female,1,No,No,33,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Credit card (automatic),44.68,1494.72,No
Male,0,Yes,No,8,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,67.16,543.02,Yes
Male,0,No,Yes,24,No,No,No,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Mailed check,95.44,2316.98,No
Male,1,No,No,35,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No,One year,No,Electronic check,87.73,3046.94,No
Female,0,No,No,44,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,72.98,3199.32,Yes
Female,0,Yes,No,55,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,100.84,5546.04,No
Male,0,No,Yes,43,Yes,No,No,Yes,No internet service,No internet service,No,No,No,One year,Yes,Electronic check,63.82,2746.58,No
Male,0,Yes,Yes,56,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),20.55,1149.99,No
Female,0,No,Yes,3,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),117.49,323.17,Yes
Female,0,No,No,53,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),79.68,4240.64,No
Female,0,No,Yes,10,Yes,No,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),108.15,1098.94,Yes
Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),90.61,3339.43,Yes
Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,29.79,1085.29,No
Male,0,Yes,Yes,22,No,Yes,No,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.72,2205.48,No
Male,0,No,Yes,57,Yes,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),26.13,1509.35,No
Male,0,No,No,10,No,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),54.12,538.93,No
Female,0,Yes,No,55,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,44.5,2465.08,No
Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,19.6,982.26,Yes
Female,0,Yes,No,52,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,18.13,945.94,No
Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No,No,No,No,No internet service,Two year,Yes,Electronic check,22.79,278.67,No
Female,0,No,No,55,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.63,1078.59,Yes
Female,1,No,Yes,69,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),65.65,4554.75,No
Female,0,No,No,48,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,19.61,928.57,No
Male,0,Yes,Yes,26,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),60.54,1560.46,Yes
Female,0,Yes,Yes,19,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,One year,Yes,Electronic check,20.04,374.51,No
Female,0,Yes,Yes,24,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),34.13,848.41,No
Female,0,No,No,33,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),41.64,1356.6,No
Male,0,No,No,22,Yes,No,DSL,No,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),108.84,2385.33,No
Female,0,No,No,42,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.01,3703.18,Yes
Male,0,Yes,Yes,38,Yes,No,No,No,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,74.92,2836.02,No
Male,0,No,No,20,No,No,DSL,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),75.05,1473.9,No
Male,0,No,No,22,No,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),42.41,953.7,No
Male,0,No,No,68,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.93,7085.4,Yes
Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),31.01,2100.67,No
Female,0,Yes,No,38,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,18.06,692.74,No
Male,0,No,Yes,24,No,No,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.35,2758.7,No
Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,94.27,3694.05,No
Male,1,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,64.63,3540.87,No
Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,60.56,851.2,Yes
Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,65.61,2999.17,No
Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),57.19,2192.81,Yes
Male,0,No,Yes,40,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),118.43,4742.55,No
Male,0,No,No,0,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,One year,No,Credit card (automatic),27.1,0.0,No
Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.71,250.36,Yes
Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,88.55,1493.77,No
Female,0,No,No,24,Yes,No,No,No,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,63.69,1514.26,No
Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.36,5666.81,No
Female,0,Yes,No,71,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),78.12,5519.34,No
Female,0,Yes,No,45,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,69.89,3128.13,No
Female,0,No,Yes,18,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Bank transfer (automatic),115.11,2077.85,No
