gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),46.71,168.09,Yes
Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,52.42,1628.23,No
Female,0,No,No,46,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.14,870.99,No
Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,63.58,277.38,No
Male,0,Yes,No,60,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,90.95,5477.11,No
Male,1,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,70.69,5077.08,No
Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,22.37,1139.77,No
Male,0,Yes,No,44,Yes,No,No,No,No,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),101.59,4457.7,No
Male,0,Yes,Yes,69,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),22.58,1569.8,No
Male,0,No,No,20,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),101.55,2004.76,No
Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Electronic check,98.56,5498.04,No
Male,0,Yes,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,37.17,1271.69,No
Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,66.78,920.44,No
Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,74.3,3045.43,No
Male,1,No,No,14,No,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.58,1270.1,No
Male,0,Yes,No,36,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.32,2462.51,Yes
Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),21.12,886.4,No
Male,0,Yes,No,9,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),111.58,1032.1,Yes
Male,0,Yes,No,28,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,49.16,1381.3,No
Female,0,Yes,No,55,Yes,Yes,No,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.38,3577.26,No
Male,0,No,Yes,25,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,77.31,1943.98,No
Male,0,Yes,No,42,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,29.57,1241.96,No
Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,56.26,2876.94,No
Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),115.49,2077.49,No
Male,1,Yes,No,40,No,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,60.29,2437.88,No
Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,41.26,409.31,No
Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,109.17,6026.51,No
Male,0,No,Yes,21,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Mailed check,96.25,2047.33,No
Female,0,No,No,13,Yes,No,DSL,No,Yes,No internet service,No,No,No,Two year,No,Credit card (automatic),55.05,728.47,No
Male,0,Yes,No,58,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),41.56,2403.75,Yes
Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.42,1960.34,No
Female,0,No,Yes,17,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Electronic check,108.34,1865.03,No
Female,0,No,No,7,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,67.17,458.5,Yes
Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),32.17,1733.03,No
Male,0,Yes,Yes,8,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),108.96,867.64,No
Male,0,No,Yes,42,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.93,2484.86,No
Male,0,No,No,43,Yes,No,No,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,86.51,3746.09,No
Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,No,Credit card (automatic),82.27,3476.99,No
Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),24.09,407.15,No
Male,1,Yes,No,40,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,60.81,2404.49,No
Female,1,Yes,No,60,Yes,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.05,1733.15,Yes
Female,1,Yes,No,28,No,No,No,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),69.51,1934.23,No
Male,0,No,No,57,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),23.62,1323.69,No
Female,0,No,No,36,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),51.35,1865.88,No
Male,1,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),81.17,2176.16,No
Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),36.67,44.27,Yes
Female,0,Yes,No,36,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),52.09,1847.37,Yes
Female,0,No,No,60,Yes,No,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),29.43,1788.23,No
Female,0,No,No,69,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.35,3948.61,No
Female,0,No,Yes,60,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),106.48,6409.11,No
Female,0,No,No,28,Yes,Yes,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,70.72,1999.18,No
Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,54.21,2971.78,No
Male,0,No,No,15,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.41,1032.3,No
Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Two year,No,Credit card (automatic),26.02,50.54,Yes
Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),56.88,3003.03,No
Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),30.71,451.1,No
Female,0,No,No,32,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.34,1450.87,Yes
Male,0,Yes,No,17,Yes,No phone service,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,105.53,1790.45,No
Female,0,No,No,19,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,60.21,1140.97,Yes
Female,0,Yes,No,13,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.58,879.84,No
Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,No,Mailed check,63.16,4556.32,No
Male,0,Yes,No,7,No,No,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.74,338.42,Yes
Female,0,No,No,56,Yes,No phone service,No,No internet service,No,No,No internet service,No,Yes,One year,Yes,Electronic check,27.5,1556.75,No
Male,0,No,No,64,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),94.5,6028.44,No
Male,0,No,No,45,Yes,No,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,28.09,1275.39,No
Male,0,Yes,No,72,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,89.53,6416.52,No
Male,0,No,No,25,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.72,2143.72,Yes
Male,0,No,No,36,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,26.29,932.98,Yes
Female,0,No,No,67,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,63.29,4235.93,No
Female,0,No,No,13,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Electronic check,59.56,803.39,No
Male,1,No,No,51,Yes,No,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),56.02,2862.97,Yes
Male,0,No,No,1,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,114.04,141.23,Yes
Male,1,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),113.28,7838.38,Yes
Male,1,Yes,Yes,45,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,42.05,1882.61,No
Male,0,No,Yes,2,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),52.41,108.74,No
Male,1,Yes,No,42,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),89.24,3729.83,Yes
Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.59,2450.54,Yes
Male,0,No,No,48,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),70.3,3392.51,No
Female,0,Yes,No,57,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,21.59,1225.94,No
Female,0,Yes,No,30,Yes,No phone service,No,Yes,No internet service,No,No,Yes,No,One year,Yes,Electronic check,85.63,2571.47,No
Female,1,No,No,52,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.58,4765.26,Yes
Female,0,No,Yes,6,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,90.51,570.84,Yes
Male,0,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,109.6,81.98,Yes
Female,0,Yes,No,59,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.38,3564.94,No
Male,0,No,No,52,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),95.77,5007.55,No
Male,0,No,No,14,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),114.24,1578.38,No
Female,0,Yes,No,24,Yes,No,No,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.16,2264.47,Yes
Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Two year,No,Electronic check,56.93,3730.45,No
Female,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),100.74,204.52,Yes
Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),60.35,532.04,Yes
Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,108.02,353.36,No
Female,1,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,19.92,664.67,No
Female,0,Yes,Yes,7,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,105.53,729.26,Yes
Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,33.52,1000.97,No
Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,48.98,0.0,Yes
Female,0,Yes,Yes,70,Yes,No,No,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),31.7,2199.03,No
Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,95.0,3914.76,No
Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.13,3190.18,Yes
Male,1,Yes,Yes,39,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.08,2040.74,Yes
Female,0,Yes,No,22,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,116.89,2583.68,No
Female,1,Yes,No,37,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,No,Mailed check,37.27,1368.84,No
Male,1,No,No,49,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.34,3649.41,No
Male,0,Yes,No,14,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,118.62,1650.31,No
Female,0,No,No,60,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.35,2747.66,Yes
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),59.26,43.33,No
Male,1,Yes,Yes,12,Yes,No phone service,DSL,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,35.73,437.87,No
Male,0,Yes,No,68,Yes,No,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),18.79,1289.15,No
Female,1,No,No,48,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),82.99,3967.48,No
Female,1,Yes,No,27,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),115.97,3102.12,No
Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),39.24,925.22,No
Male,0,Yes,No,27,No,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),70.75,1891.06,No
Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,27.86,94.21,Yes
Male,0,No,Yes,12,No,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,No,Bank transfer (automatic),29.53,380.01,No
Female,0,No,Yes,13,No,No,No,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),85.59,1125.55,No
Female,0,Yes,No,71,No,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),42.69,3013.8,No
Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,69.17,1799.9,No
Male,0,No,Yes,49,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,One year,Yes,Credit card (automatic),118.26,5805.43,No
Female,0,No,No,23,Yes,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,27.06,638.99,Yes
Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.62,975.77,No
Female,1,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,44.49,1431.33,No
Female,0,No,Yes,59,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),53.75,3141.53,No
Male,0,No,Yes,46,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Two year,No,Electronic check,105.15,4850.29,No
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.92,247.09,Yes
Male,0,No,Yes,67,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),90.33,6039.07,No
Male,0,No,No,29,No,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),71.72,2103.26,No
Female,0,No,Yes,2,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.25,86.03,Yes
Female,0,No,Yes,49,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),34.22,1687.19,No
Female,0,No,No,69,Yes,No,No,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),50.73,3477.22,No
Male,0,Yes,No,32,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),109.36,3511.97,No
Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,103.44,6285.75,No
Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),97.86,5256.61,No
Female,0,Yes,Yes,62,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,89.18,5523.14,No
Female,0,Yes,Yes,50,Yes,No,No,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,19.27,953.96,No
Female,0,Yes,No,53,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),39.43,2074.37,No
Female,0,No,Yes,59,Yes,No,No,No internet service,No,No,No,No,No,One year,Yes,Credit card (automatic),107.79,6376.68,No
Male,0,Yes,No,28,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,110.74,3084.66,No
Female,0,No,Yes,29,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),60.34,1752.2,No
Female,0,Yes,No,17,No,No,DSL,No internet service,No,Yes,No,No,No,Two year,Yes,Electronic check,63.84,1064.19,No
Female,1,Yes,Yes,17,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),106.85,1832.1,Yes
Female,0,Yes,No,9,Yes,No,No,Yes,No internet service,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),99.24,894.22,Yes
Female,0,Yes,No,67,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),69.24,4653.58,No
Male,1,Yes,No,39,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,115.46,4510.09,Yes
Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),116.51,2667.97,No
Female,0,No,No,30,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,29.84,877.72,No
Male,0,No,No,3,Yes,No,No,No internet service,No,Yes,No,Yes,No,One year,Yes,Mailed check,85.12,283.67,Yes
Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),49.18,688.06,No
Female,0,No,Yes,66,Yes,Yes,No,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),47.95,3138.88,No
Male,0,No,No,26,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,30.89,782.31,No
Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,108.37,0.0,No
Female,0,Yes,No,10,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,66.34,636.39,Yes
Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),119.15,6102.51,No
Female,0,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,26.4,0.0,Yes
Female,1,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),60.9,658.73,No
Male,0,No,Yes,40,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),97.35,3871.93,No
